"Team","Conference","ID","Season"
"Virginia Tech","ACC",561196,"2023-24"
"Wagner","NEC",561200,"2023-24"
"Wake Forest","ACC",561201,"2023-24"
"Washington","Pac-12",561205,"2023-24"
"Washington St.","Pac-12",561203,"2023-24"
"Weber St.","Big Sky",561207,"2023-24"
"West Virginia","Big 12",561209,"2023-24"
"Western Caro.","SoCon",561211,"2023-24"
"Western Ill.","OVC",561213,"2023-24"
"Western Ky.","C-USA",561215,"2023-24"
"Western Mich.","MAC",561217,"2023-24"
"Wichita St.","AAC",561219,"2023-24"
"William & Mary","CAA",561221,"2023-24"
"Winthrop","Big South",561223,"2023-24"
"Wisconsin","Big Ten",561227,"2023-24"
"Wofford","SoCon",560550,"2023-24"
"Wright St.","Horizon",561231,"2023-24"
"Wyoming","MWC",561233,"2023-24"
"Xavier","Big East",561234,"2023-24"
"Yale","Ivy League",561236,"2023-24"
"Youngstown St.","Horizon",561237,"2023-24"
"A&M-Corpus Christi","Southland",591979,"2024-25"
"Abilene Christian","WAC",591665,"2024-25"
"Air Force","MWC",591934,"2024-25"
"Akron","MAC",591666,"2024-25"
"Alabama","SEC",591669,"2024-25"
"Alabama A&M","SWAC",591667,"2024-25"
"Alabama St.","SWAC",591668,"2024-25"
"Alcorn","SWAC",591672,"2024-25"
"American","Patriot",591673,"2024-25"
"App State","Sun Belt",591674,"2024-25"
"Arizona","Big 12",591676,"2024-25"
"Arizona St.","Big 12",591675,"2024-25"
"Ark.-Pine Bluff","SWAC",591973,"2024-25"
"Arkansas","SEC",591678,"2024-25"
"Arkansas St.","Sun Belt",591677,"2024-25"
"Army West Point","Patriot",591935,"2024-25"
"Auburn","SEC",591680,"2024-25"
"Austin Peay","ASUN",591681,"2024-25"
"BYU","Big 12",591692,"2024-25"
"Ball St.","MAC",591682,"2024-25"
"Baylor","Big 12",591684,"2024-25"
"Bellarmine","ASUN",591932,"2024-25"
"Belmont","MVC",591657,"2024-25"
"Bethune-Cookman","SWAC",591685,"2024-25"
"Binghamton","America East",591686,"2024-25"
"Boise St.","MWC",591687,"2024-25"
"Boston College","ACC",591688,"2024-25"
"Boston U.","Patriot",591689,"2024-25"
"Bowling Green","MAC",591690,"2024-25"
"Bradley","MVC",591691,"2024-25"
"Brown","Ivy League",591693,"2024-25"
"Bryant","America East",591694,"2024-25"
"Bucknell","Patriot",591695,"2024-25"
"Buffalo","MAC",591696,"2024-25"
"Butler","Big East",591697,"2024-25"
"CSU Bakersfield","WAC",591699,"2024-25"
"CSUN","Big West",591703,"2024-25"
"Cal Poly","Big West",591698,"2024-25"
"Cal St. Fullerton","Big West",591701,"2024-25"
"California","ACC",591706,"2024-25"
"California Baptist","WAC",591981,"2024-25"
"Campbell","CAA",591710,"2024-25"
"Canisius","MAAC",591711,"2024-25"
"Central Ark.","ASUN",591966,"2024-25"
"Central Conn. St.","NEC",591712,"2024-25"
"Central Mich.","MAC",591714,"2024-25"
"Charleston So.","Big South",591683,"2024-25"
"Charlotte","AAC",591826,"2024-25"
"Chattanooga","SoCon",592006,"2024-25"
"Cincinnati","Big 12",591716,"2024-25"
"Clemson","ACC",591717,"2024-25"
"Cleveland St.","Horizon",591718,"2024-25"
"Coastal Carolina","Sun Belt",591719,"2024-25"
"Col. of Charleston","CAA",591967,"2024-25"
"Colgate","Patriot",591720,"2024-25"
"Colorado","Big 12",591722,"2024-25"
"Colorado St.","MWC",591721,"2024-25"
"Columbia","Ivy League",591723,"2024-25"
"Coppin St.","MEAC",591724,"2024-25"
"Cornell","Ivy League",591725,"2024-25"
"Creighton","Big East",591726,"2024-25"
"Dartmouth","Ivy League",591727,"2024-25"
"Davidson","Atlantic 10",591728,"2024-25"
"Dayton","Atlantic 10",591729,"2024-25"
"DePaul","Big East",591730,"2024-25"
"Delaware","CAA",591732,"2024-25"
"Delaware St.","MEAC",591731,"2024-25"
"Denver","Summit League",591733,"2024-25"
"Detroit Mercy","Horizon",591734,"2024-25"
"Drake","MVC",591984,"2024-25"
"Drexel","CAA",591985,"2024-25"
"Duke","ACC",591735,"2024-25"
"Duquesne","Atlantic 10",591736,"2024-25"
"ETSU","SoCon",591738,"2024-25"
"East Carolina","AAC",591737,"2024-25"
"Eastern Ill.","OVC",591739,"2024-25"
"Eastern Ky.","ASUN",591741,"2024-25"
"Eastern Mich.","MAC",591742,"2024-25"
"Eastern Wash.","Big Sky",591986,"2024-25"
"Elon","CAA",591968,"2024-25"
"Evansville","MVC",591743,"2024-25"
"FGCU","ASUN",591980,"2024-25"
"FIU","C-USA",591747,"2024-25"
"Fairfield","MAAC",591987,"2024-25"
"Fairleigh Dickinson","NEC",591744,"2024-25"
"Fla. Atlantic","AAC",591746,"2024-25"
"Florida","SEC",591749,"2024-25"
"Florida A&M","SWAC",591745,"2024-25"
"Florida St.","ACC",591748,"2024-25"
"Fordham","Atlantic 10",591750,"2024-25"
"Fresno St.","MWC",591700,"2024-25"
"Furman","SoCon",591751,"2024-25"
"Ga. Southern","Sun Belt",591755,"2024-25"
"Gardner-Webb","Big South",591969,"2024-25"
"George Mason","Atlantic 10",591752,"2024-25"
"George Washington","Atlantic 10",591753,"2024-25"
"Georgetown","Big East",591754,"2024-25"
"Georgia","SEC",591758,"2024-25"
"Georgia St.","Sun Belt",591756,"2024-25"
"Georgia Tech","ACC",591757,"2024-25"
"Gonzaga","WCC",591759,"2024-25"
"Grambling","SWAC",591760,"2024-25"
"Grand Canyon","WAC",591970,"2024-25"
"Green Bay","Horizon",592008,"2024-25"
"Hampton","CAA",591761,"2024-25"
"Harvard","Ivy League",591762,"2024-25"
"Hawaii","Big West",591763,"2024-25"
"High Point","Big South",591658,"2024-25"
"Hofstra","CAA",591764,"2024-25"
"Holy Cross","Patriot",591988,"2024-25"
"Houston","Big 12",591766,"2024-25"
"Houston Christian","Southland",591765,"2024-25"
"Howard","MEAC",591767,"2024-25"
"IU Indy","Horizon",591974,"2024-25"
"Idaho","Big Sky",591769,"2024-25"
"Idaho St.","Big Sky",591768,"2024-25"
"Illinois","Big Ten",591771,"2024-25"
"Illinois St.","MVC",591770,"2024-25"
"Indiana","Big Ten",591774,"2024-25"
"Indiana St.","MVC",591773,"2024-25"
"Iona","MAAC",591776,"2024-25"
"Iowa","Big Ten",591989,"2024-25"
"Iowa St.","Big 12",591777,"2024-25"
"Jackson St.","SWAC",591990,"2024-25"
"Jacksonville","ASUN",591779,"2024-25"
"Jacksonville St.","C-USA",591778,"2024-25"
"James Madison","Sun Belt",591780,"2024-25"
"Kansas","Big 12",591782,"2024-25"
"Kansas City","WAC",591652,"2024-25"
"Kansas St.","Big 12",591781,"2024-25"
"Kennesaw St.","C-USA",591971,"2024-25"
"Kent St.","MAC",591991,"2024-25"
"Kentucky","SEC",591783,"2024-25"
"LIU","NEC",591789,"2024-25"
"LMU (CA)","WCC",591796,"2024-25"
"LSU","SEC",591791,"2024-25"
"La Salle","Atlantic 10",591784,"2024-25"
"Lafayette","Patriot",591785,"2024-25"
"Lamar University","WAC",591786,"2024-25"
"Le Moyne","NEC",591651,"2024-25"
"Lehigh","Patriot",591787,"2024-25"
"Liberty","C-USA",591788,"2024-25"
"Lindenwood","OVC",591976,"2024-25"
"Lipscomb","ASUN",591659,"2024-25"
"Little Rock","OVC",591679,"2024-25"
"Long Beach St.","Big West",591702,"2024-25"
"Longwood","Big South",591790,"2024-25"
"Louisiana","Sun Belt",591909,"2024-25"
"Louisiana Tech","C-USA",591792,"2024-25"
"Louisville","ACC",591793,"2024-25"
"Loyola Chicago","Atlantic 10",591797,"2024-25"
"Loyola Maryland","Patriot",591795,"2024-25"
"Maine","America East",591992,"2024-25"
"Manhattan","MAAC",591798,"2024-25"
"Marist","MAAC",591799,"2024-25"
"Marquette","Big East",591800,"2024-25"
"Marshall","Sun Belt",591993,"2024-25"
"Maryland","Big Ten",591802,"2024-25"
"Massachusetts","Atlantic 10",591804,"2024-25"
"McNeese","Southland",591805,"2024-25"
"Memphis","AAC",591806,"2024-25"
"Mercer","SoCon",591807,"2024-25"
"Merrimack","MAAC",591661,"2024-25"
"Miami (FL)","ACC",591809,"2024-25"
"Miami (OH)","MAC",591808,"2024-25"
"Michigan","Big Ten",591811,"2024-25"
"Michigan St.","Big Ten",591810,"2024-25"
"Middle Tenn.","C-USA",591994,"2024-25"
"Milwaukee","Horizon",591960,"2024-25"
"Minnesota","Big Ten",591812,"2024-25"
"Mississippi St.","SEC",591813,"2024-25"
"Mississippi Val.","SWAC",591814,"2024-25"
"Missouri","SEC",591816,"2024-25"
"Missouri St.","MVC",591907,"2024-25"
"Monmouth","CAA",591817,"2024-25"
"Montana","Big Sky",591819,"2024-25"
"Montana St.","Big Sky",591818,"2024-25"
"Morehead St.","OVC",591820,"2024-25"
"Morgan St.","MEAC",591821,"2024-25"
"Mount St. Mary's","MAAC",591822,"2024-25"
"Murray St.","MVC",591823,"2024-25"
"N.C. A&T","CAA",591839,"2024-25"
"N.C. Central","MEAC",591840,"2024-25"
"NC State","ACC",591841,"2024-25"
"NIU","MAC",591849,"2024-25"
"NJIT","ASUN",591833,"2024-25"
"Navy","Patriot",591936,"2024-25"
"Nebraska","Big Ten",591829,"2024-25"
"Nevada","MWC",591831,"2024-25"
"New Hampshire","America East",591832,"2024-25"
"New Mexico","MWC",591835,"2024-25"
"New Mexico St.","C-USA",591834,"2024-25"
"New Orleans","Southland",591836,"2024-25"
"Niagara","MAAC",591837,"2024-25"
"Nicholls","Southland",591838,"2024-25"
"Norfolk St.","MEAC",591996,"2024-25"
"North Ala.","ASUN",591664,"2024-25"
"North Carolina","ACC",591825,"2024-25"
"North Dakota","Summit League",591843,"2024-25"
"North Dakota St.","Summit League",591842,"2024-25"
"North Florida","ASUN",591653,"2024-25"
"North Texas","AAC",591844,"2024-25"
"Northeastern","CAA",591846,"2024-25"
"Northern Ariz.","Big Sky",591847,"2024-25"
"Northern Colo.","Big Sky",591848,"2024-25"
"Northern Ky.","Horizon",591851,"2024-25"
"Northwestern","Big Ten",591853,"2024-25"
"Northwestern St.","Southland",591852,"2024-25"
"Notre Dame","ACC",591997,"2024-25"
"Oakland","Horizon",591854,"2024-25"
"Ohio","MAC",591856,"2024-25"
"Ohio St.","Big Ten",591855,"2024-25"
"Oklahoma","SEC",591858,"2024-25"
"Oklahoma St.","Big 12",591857,"2024-25"
"Old Dominion","Sun Belt",591859,"2024-25"
"Ole Miss","SEC",591815,"2024-25"
"Omaha","Summit League",591830,"2024-25"
"Oral Roberts","Summit League",591860,"2024-25"
"Oregon","Big Ten",591862,"2024-25"
"Oregon St.","WCC",591861,"2024-25"
"Pacific","WCC",591863,"2024-25"
"Penn","Ivy League",591866,"2024-25"
"Penn St.","Big Ten",591865,"2024-25"
"Pepperdine","WCC",591867,"2024-25"
"Pittsburgh","ACC",591868,"2024-25"
"Portland","WCC",591998,"2024-25"
"Portland St.","Big Sky",591869,"2024-25"
"Prairie View","SWAC",591870,"2024-25"
"Presbyterian","Big South",592009,"2024-25"
"Princeton","Ivy League",591999,"2024-25"
"Providence","Big East",591871,"2024-25"
"Purdue","Big Ten",591872,"2024-25"
"Purdue Fort Wayne","Summit League",591775,"2024-25"
"Queens (NC)","ASUN",591975,"2024-25"
"Quinnipiac","MAAC",591873,"2024-25"
"Radford","Big South",591874,"2024-25"
"Rhode Island","Atlantic 10",591875,"2024-25"
"Rice","AAC",592000,"2024-25"
"Richmond","Atlantic 10",592001,"2024-25"
"Rider","MAAC",591876,"2024-25"
"Robert Morris","NEC",591877,"2024-25"
"Rutgers","Big Ten",591878,"2024-25"
"SFA","Southland",591911,"2024-25"
"SIUE","OVC",591902,"2024-25"
"SMU","ACC",591903,"2024-25"
"Sacramento St.","Big Sky",591704,"2024-25"
"Sacred Heart","MAAC",592002,"2024-25"
"Saint Francis","NEC",591880,"2024-25"
"Saint Joseph's","Atlantic 10",591882,"2024-25"
"Saint Louis","Atlantic 10",591883,"2024-25"
"Saint Mary's (CA)","WCC",591884,"2024-25"
"Saint Peter's","MAAC",591885,"2024-25"
"Sam Houston","C-USA",591886,"2024-25"
"Samford","SoCon",591887,"2024-25"
"San Diego","WCC",591889,"2024-25"
"San Diego St.","MWC",591888,"2024-25"
"San Francisco","WCC",591890,"2024-25"
"San Jose St.","MWC",591891,"2024-25"
"Santa Clara","WCC",591892,"2024-25"
"Seattle U","WAC",591972,"2024-25"
"Seton Hall","Big East",591893,"2024-25"
"Siena","MAAC",591894,"2024-25"
"South Alabama","Sun Belt",591895,"2024-25"
"South Carolina","SEC",592003,"2024-25"
"South Carolina St.","MEAC",591896,"2024-25"
"South Dakota","Summit League",591897,"2024-25"
"South Dakota St.","Summit League",592004,"2024-25"
"South Fla.","AAC",591898,"2024-25"
"Southeast Mo. St.","OVC",591899,"2024-25"
"Southeastern La.","Southland",591900,"2024-25"
"Southern California","Big Ten",592005,"2024-25"
"Southern Ill.","MVC",591901,"2024-25"
"Southern Ind.","OVC",592010,"2024-25"
"Southern Miss.","Sun Belt",591904,"2024-25"
"Southern U.","SWAC",591905,"2024-25"
"Southern Utah","WAC",591906,"2024-25"
"St. Bonaventure","Atlantic 10",591879,"2024-25"
"St. John's (NY)","Big East",591881,"2024-25"
"St. Thomas (MN)","Summit League",591740,"2024-25"
"Stanford","ACC",591910,"2024-25"
"Stetson","ASUN",591912,"2024-25"
"Stonehill","NEC",591977,"2024-25"
"Stony Brook","America East",591913,"2024-25"
"Syracuse","ACC",591914,"2024-25"
"TCU","Big 12",591921,"2024-25"
"Tarleton St.","WAC",591663,"2024-25"
"Temple","AAC",591915,"2024-25"
"Tennessee","SEC",591918,"2024-25"
"Tennessee St.","OVC",591916,"2024-25"
"Tennessee Tech","OVC",591917,"2024-25"
"Texas","SEC",592007,"2024-25"
"Texas A&M","SEC",591920,"2024-25"
"Texas Southern","SWAC",591922,"2024-25"
"Texas St.","Sun Belt",591908,"2024-25"
"Texas Tech","Big 12",591923,"2024-25"
"Toledo","MAC",591927,"2024-25"
"Towson","CAA",591928,"2024-25"
"Troy","Sun Belt",591929,"2024-25"
"Tulane","AAC",591930,"2024-25"
"Tulsa","AAC",591933,"2024-25"
"UAB","AAC",591670,"2024-25"
"UAlbany","America East",591671,"2024-25"
"UC Davis","Big West",591707,"2024-25"
"UC Irvine","Big West",591982,"2024-25"
"UC Riverside","Big West",591709,"2024-25"
"UC San Diego","Big West",591662,"2024-25"
"UC Santa Barbara","Big West",591705,"2024-25"
"UCF","Big 12",591713,"2024-25"
"UCLA","Big Ten",591708,"2024-25"
"UConn","AAC",591983,"2024-25"
"UIC","MVC",591772,"2024-25"
"UIW","Southland",591654,"2024-25"
"ULM","Sun Belt",591845,"2024-25"
"UMBC","America East",591801,"2024-25"
"UMES","MEAC",591803,"2024-25"
"UMass Lowell","America East",591794,"2024-25"
"UNC Asheville","Big South",591824,"2024-25"
"UNC Greensboro","SoCon",591827,"2024-25"
"UNCW","CAA",591828,"2024-25"
"UNI","MVC",591850,"2024-25"
"UNLV","MWC",591995,"2024-25"
"USC Upstate","Big South",591656,"2024-25"
"UT Arlington","WAC",591924,"2024-25"
"UT Martin","OVC",591919,"2024-25"
"UTEP","C-USA",591925,"2024-25"
"UTRGV","Southland",591864,"2024-25"
"UTSA","AAC",591926,"2024-25"
"Utah","Big 12",591938,"2024-25"
"Utah St.","MWC",591937,"2024-25"
"Utah Tech","WAC",591931,"2024-25"
"Utah Valley","WAC",591660,"2024-25"
"VCU","Atlantic 10",591943,"2024-25"
"Valparaiso","MVC",591939,"2024-25"
"Vanderbilt","SEC",591940,"2024-25"
"Vermont","America East",591941,"2024-25"
"Villanova","Big East",591942,"2024-25"
"Virginia","ACC",591945,"2024-25"
"Virginia Tech","ACC",591944,"2024-25"
"Wagner","NEC",591946,"2024-25"
"Wake Forest","ACC",591947,"2024-25"
"Washington","Big Ten",591949,"2024-25"
"Washington St.","WCC",591948,"2024-25"
"Weber St.","Big Sky",591950,"2024-25"
"West Ga.","ASUN",592172,"2024-25"
"West Virginia","Big 12",591951,"2024-25"
"Western Caro.","SoCon",591952,"2024-25"
"Western Ill.","OVC",591953,"2024-25"
"Western Ky.","C-USA",591954,"2024-25"
"Western Mich.","MAC",591955,"2024-25"
"Wichita St.","AAC",591956,"2024-25"
"William & Mary","CAA",591957,"2024-25"
"Winthrop","Big South",591958,"2024-25"
"Wisconsin","Big Ten",591959,"2024-25"
"Wofford","SoCon",591655,"2024-25"
"Wright St.","Horizon",591961,"2024-25"
"Wyoming","MWC",591962,"2024-25"
"Xavier","Big East",591963,"2024-25"
"Yale","Ivy League",591964,"2024-25"
"Youngstown St.","Horizon",591965,"2024-25"
"A&M-Corpus Christi","Southland",610016,"2025-26"
"Abilene Christian","WAC",610128,"2025-26"
"Air Force","MWC",609930,"2025-26"
"Akron","MAC",610133,"2025-26"
"Alabama","SEC",610143,"2025-26"
"Alabama A&M","SWAC",610135,"2025-26"
"Alabama St.","SWAC",610138,"2025-26"
"Alcorn","SWAC",610153,"2025-26"
"American","Patriot",610157,"2025-26"
"App State","Sun Belt",610159,"2025-26"
"Arizona","Big 12",610166,"2025-26"
"Arizona St.","Big 12",610162,"2025-26"
"Ark.-Pine Bluff","SWAC",610005,"2025-26"
"Arkansas","SEC",610171,"2025-26"
"Arkansas St.","Sun Belt",610169,"2025-26"
"Army West Point","Patriot",609931,"2025-26"
"Auburn","SEC",610176,"2025-26"
"Austin Peay","ASUN",610179,"2025-26"
"BYU","Big 12",610210,"2025-26"
"Ball St.","MAC",610182,"2025-26"
"Baylor","Big 12",610188,"2025-26"
"Bellarmine","ASUN",609926,"2025-26"
"Belmont","MVC",610105,"2025-26"
"Bethune-Cookman","SWAC",610190,"2025-26"
"Binghamton","America East",610193,"2025-26"
"Boise St.","MWC",610195,"2025-26"
"Boston College","ACC",610199,"2025-26"
"Boston U.","Patriot",610202,"2025-26"
"Bowling Green","MAC",610205,"2025-26"
"Bradley","MVC",610207,"2025-26"
"Brown","Ivy League",610212,"2025-26"
"Bryant","America East",610214,"2025-26"
"Bucknell","Patriot",610217,"2025-26"
"Buffalo","MAC",610221,"2025-26"
"Butler","Big East",610224,"2025-26"
"CSU Bakersfield","WAC",610230,"2025-26"
"CSUN","Big West",610240,"2025-26"
"Cal Poly","Big West",610227,"2025-26"
"Cal St. Fullerton","Big West",610236,"2025-26"
"California","ACC",610248,"2025-26"
"California Baptist","WAC",610020,"2025-26"
"Campbell","CAA",610259,"2025-26"
"Canisius","MAAC",610262,"2025-26"
"Central Ark.","ASUN",609991,"2025-26"
"Central Conn. St.","NEC",610264,"2025-26"
"Central Mich.","MAC",610271,"2025-26"
"Charleston So.","Big South",610185,"2025-26"
"Charlotte","AAC",610578,"2025-26"
"Chattanooga","SoCon",610073,"2025-26"
"Cincinnati","Big 12",610276,"2025-26"
"Clemson","ACC",610280,"2025-26"
"Cleveland St.","Horizon",610282,"2025-26"
"Coastal Carolina","Sun Belt",610287,"2025-26"
"Col. of Charleston","CAA",609993,"2025-26"
"Colgate","Patriot",610291,"2025-26"
"Colorado","Big 12",610298,"2025-26"
"Colorado St.","MWC",610294,"2025-26"
"Columbia","Ivy League",610299,"2025-26"
"Coppin St.","MEAC",610302,"2025-26"
"Cornell","Ivy League",610305,"2025-26"
"Creighton","Big East",610308,"2025-26"
"Dartmouth","Ivy League",610311,"2025-26"
"Davidson","Atlantic 10",610314,"2025-26"
"Dayton","Atlantic 10",610317,"2025-26"
"DePaul","Big East",610320,"2025-26"
"Delaware","CAA",610323,"2025-26"
"Delaware St.","MEAC",610321,"2025-26"
"Denver","Summit League",610325,"2025-26"
"Detroit Mercy","Horizon",610329,"2025-26"
"Drake","MVC",610027,"2025-26"
"Drexel","CAA",610028,"2025-26"
"Duke","ACC",610331,"2025-26"
"Duquesne","Atlantic 10",610334,"2025-26"
"ETSU","SoCon",610339,"2025-26"
"East Carolina","AAC",610336,"2025-26"
"Eastern Ill.","OVC",610342,"2025-26"
"Eastern Ky.","ASUN",610347,"2025-26"
"Eastern Mich.","MAC",610351,"2025-26"
"Eastern Wash.","Big Sky",610030,"2025-26"
"Elon","CAA",609995,"2025-26"
"Evansville","MVC",610353,"2025-26"
"FDU","NEC",610357,"2025-26"
"FGCU","ASUN",610018,"2025-26"
"FIU","C-USA",610366,"2025-26"
"Fairfield","MAAC",610032,"2025-26"
"Fla. Atlantic","AAC",610363,"2025-26"
"Florida","SEC",610371,"2025-26"
"Florida A&M","SWAC",610360,"2025-26"
"Florida St.","ACC",610368,"2025-26"
"Fordham","Atlantic 10",610375,"2025-26"
"Fresno St.","MWC",610233,"2025-26"
"Furman","SoCon",610378,"2025-26"
"Ga. Southern","Sun Belt",610391,"2025-26"
"Gardner-Webb","Big South",609997,"2025-26"
"George Mason","Atlantic 10",610381,"2025-26"
"George Washington","Atlantic 10",610384,"2025-26"
"Georgetown","Big East",610388,"2025-26"
"Georgia","SEC",610399,"2025-26"
"Georgia St.","Sun Belt",610394,"2025-26"
"Georgia Tech","ACC",610396,"2025-26"
"Gonzaga","WCC",610401,"2025-26"
"Grambling","SWAC",610405,"2025-26"
"Grand Canyon","WAC",609999,"2025-26"
"Green Bay","Horizon",610079,"2025-26"
"Hampton","CAA",610407,"2025-26"
"Harvard","Ivy League",610409,"2025-26"
"Hawaii","Big West",610412,"2025-26"
"High Point","Big South",610108,"2025-26"
"Hofstra","CAA",610415,"2025-26"
"Holy Cross","Patriot",610034,"2025-26"
"Houston","Big 12",610421,"2025-26"
"Houston Christian","Southland",610418,"2025-26"
"Howard","MEAC",610423,"2025-26"
"IU Indy","Horizon",610007,"2025-26"
"Idaho","Big Sky",610428,"2025-26"
"Idaho St.","Big Sky",610425,"2025-26"
"Illinois","Big Ten",610433,"2025-26"
"Illinois St.","MVC",610430,"2025-26"
"Indiana","Big Ten",610439,"2025-26"
"Indiana St.","MVC",610437,"2025-26"
"Iona","MAAC",610443,"2025-26"
"Iowa","Big Ten",610035,"2025-26"
"Iowa St.","Big 12",610445,"2025-26"
"Jackson St.","SWAC",610037,"2025-26"
"Jacksonville","ASUN",610450,"2025-26"
"Jacksonville St.","C-USA",610448,"2025-26"
"James Madison","Sun Belt",610452,"2025-26"
"Kansas","Big 12",610455,"2025-26"
"Kansas City","WAC",610090,"2025-26"
"Kansas St.","Big 12",610453,"2025-26"
"Kennesaw St.","C-USA",610001,"2025-26"
"Kent St.","MAC",610039,"2025-26"
"Kentucky","SEC",610457,"2025-26"
"LIU","NEC",610468,"2025-26"
"LMU (CA)","WCC",610484,"2025-26"
"LSU","SEC",610471,"2025-26"
"La Salle","Atlantic 10",610459,"2025-26"
"Lafayette","Patriot",610460,"2025-26"
"Lamar University","WAC",610462,"2025-26"
"Le Moyne","NEC",610087,"2025-26"
"Lehigh","Patriot",610464,"2025-26"
"Liberty","C-USA",610465,"2025-26"
"Lindenwood","OVC",610010,"2025-26"
"Lipscomb","ASUN",610111,"2025-26"
"Little Rock","OVC",610174,"2025-26"
"Long Beach St.","Big West",610239,"2025-26"
"Longwood","Big South",610470,"2025-26"
"Louisiana","Sun Belt",609879,"2025-26"
"Louisiana Tech","C-USA",610473,"2025-26"
"Louisville","ACC",610476,"2025-26"
"Loyola Chicago","Atlantic 10",610487,"2025-26"
"Loyola Maryland","Patriot",610482,"2025-26"
"Maine","America East",610041,"2025-26"
"Manhattan","MAAC",610490,"2025-26"
"Marist","MAAC",610493,"2025-26"
"Marquette","Big East",610496,"2025-26"
"Marshall","Sun Belt",610043,"2025-26"
"Maryland","Big Ten",610502,"2025-26"
"Massachusetts","Atlantic 10",610509,"2025-26"
"McNeese","Southland",610511,"2025-26"
"Memphis","AAC",610515,"2025-26"
"Mercer","SoCon",610518,"2025-26"
"Merrimack","MAAC",610117,"2025-26"
