"Team","Conference","ID","Season"
"Ark.-Pine Bluff","SWAC",28580,"2010-11"
"Arkansas","SEC",28258,"2010-11"
"Arkansas St.","Sun Belt",28257,"2010-11"
"Army West Point","Patriot",28540,"2010-11"
"Auburn","SEC",28260,"2010-11"
"Austin Peay","OVC",28261,"2010-11"
"BYU","WCC",28272,"2010-11"
"Ball St.","MAC",28262,"2010-11"
"Baylor","Big 12",28264,"2010-11"
"Belmont","OVC",28586,"2010-11"
"Bethune-Cookman","MEAC",28265,"2010-11"
"Binghamton","America East",28266,"2010-11"
"Boise St.","MWC",28267,"2010-11"
"Boston College","ACC",28268,"2010-11"
"Boston U.","Patriot",28269,"2010-11"
"Bowling Green","MAC",28270,"2010-11"
"Bradley","MVC",28271,"2010-11"
"Brown","Ivy League",28273,"2010-11"
"Bryant","NEC",28274,"2010-11"
"Bucknell","Patriot",28275,"2010-11"
"Buffalo","MAC",28276,"2010-11"
"Butler","Big East",28277,"2010-11"
"CSU Bakersfield","WAC",28279,"2010-11"
"CSUN","Big West",28283,"2010-11"
"Cal Poly","Big West",28278,"2010-11"
"Cal St. Fullerton","Big West",28281,"2010-11"
"California","Pac-12",28286,"2010-11"
"Campbell","Big South",28291,"2010-11"
"Canisius","MAAC",28292,"2010-11"
"Central Ark.","Southland",28573,"2010-11"
"Central Conn. St.","NEC",28294,"2010-11"
"Central Mich.","MAC",28296,"2010-11"
"Charleston So.","Big South",28263,"2010-11"
"Charlotte","C-USA",28420,"2010-11"
"Chattanooga","SoCon",28523,"2010-11"
"Chicago St.","WAC",28297,"2010-11"
"Cincinnati","AAC",28298,"2010-11"
"Clemson","ACC",28300,"2010-11"
"Cleveland St.","Horizon",28301,"2010-11"
"Coastal Carolina","Sun Belt",28302,"2010-11"
"Col. of Charleston","CAA",28574,"2010-11"
"Colgate","Patriot",28303,"2010-11"
"Colorado","Pac-12",28305,"2010-11"
"Colorado St.","MWC",28304,"2010-11"
"Columbia","Ivy League",28306,"2010-11"
"Coppin St.","MEAC",28308,"2010-11"
"Cornell","Ivy League",28309,"2010-11"
"Creighton","Big East",28310,"2010-11"
"Dartmouth","Ivy League",28311,"2010-11"
"Davidson","Atlantic 10",28312,"2010-11"
"Dayton","Atlantic 10",28313,"2010-11"
"DePaul","Big East",28314,"2010-11"
"Delaware","CAA",28316,"2010-11"
"Delaware St.","MEAC",28315,"2010-11"
"Denver","Summit League",28317,"2010-11"
"Detroit Mercy","Horizon",28318,"2010-11"
"Drake","MVC",28319,"2010-11"
"Drexel","CAA",28320,"2010-11"
"Duke","ACC",28321,"2010-11"
"Duquesne","Atlantic 10",28322,"2010-11"
"ETSU","SoCon",28324,"2010-11"
"East Carolina","AAC",28323,"2010-11"
"Eastern Ill.","OVC",28325,"2010-11"
"Eastern Ky.","OVC",28326,"2010-11"
"Eastern Mich.","MAC",28327,"2010-11"
"Eastern Wash.","Big Sky",28328,"2010-11"
"Elon","CAA",28575,"2010-11"
"Evansville","MVC",28329,"2010-11"
"FGCU","ASUN",28590,"2010-11"
"FIU","C-USA",28334,"2010-11"
"Fairfield","MAAC",28330,"2010-11"
"Fairleigh Dickinson","NEC",28331,"2010-11"
"Fla. Atlantic","C-USA",28333,"2010-11"
"Florida","SEC",28336,"2010-11"
"Florida A&M","MEAC",28332,"2010-11"
"Florida St.","ACC",28335,"2010-11"
"Fordham","Atlantic 10",28337,"2010-11"
"Fresno St.","MWC",28280,"2010-11"
"Furman","SoCon",28338,"2010-11"
"Ga. Southern","Sun Belt",28342,"2010-11"
"Gardner-Webb","Big South",28576,"2010-11"
"George Mason","Atlantic 10",28339,"2010-11"
"George Washington","Atlantic 10",28340,"2010-11"
"Georgetown","Big East",28341,"2010-11"
"Georgia","SEC",28345,"2010-11"
"Georgia St.","Sun Belt",28343,"2010-11"
"Georgia Tech","ACC",28344,"2010-11"
"Gonzaga","WCC",28346,"2010-11"
"Grambling","SWAC",28347,"2010-11"
"Green Bay","Horizon",28565,"2010-11"
"Hampton","Big South",28348,"2010-11"
"Hartford","America East",28349,"2010-11"
"Harvard","Ivy League",28350,"2010-11"
"Hawaii","Big West",28351,"2010-11"
"High Point","Big South",28587,"2010-11"
"Hofstra","CAA",28352,"2010-11"
"Holy Cross","Patriot",28353,"2010-11"
"Houston","AAC",28355,"2010-11"
"Houston Christian","Southland",28354,"2010-11"
"Howard","MEAC",28356,"2010-11"
"IUPUI","Horizon",28581,"2010-11"
"Idaho","Big Sky",28358,"2010-11"
"Idaho St.","Big Sky",28357,"2010-11"
"Illinois","Big Ten",28360,"2010-11"
"Illinois St.","MVC",28359,"2010-11"
"Indiana","Big Ten",28363,"2010-11"
"Indiana St.","MVC",28362,"2010-11"
"Iona","MAAC",28365,"2010-11"
"Iowa","Big Ten",28367,"2010-11"
"Iowa St.","Big 12",28366,"2010-11"
"Jackson St.","SWAC",28368,"2010-11"
"Jacksonville","ASUN",28370,"2010-11"
"Jacksonville St.","OVC",28369,"2010-11"
"James Madison","CAA",28371,"2010-11"
"Kansas","Big 12",28373,"2010-11"
"Kansas City","WAC",28582,"2010-11"
"Kansas St.","Big 12",28372,"2010-11"
"Kennesaw St.","ASUN",28577,"2010-11"
"Kent St.","MAC",28374,"2010-11"
"Kentucky","SEC",28375,"2010-11"
"LIU","NEC",28381,"2010-11"
"LMU (CA)","WCC",28387,"2010-11"
"LSU","SEC",28383,"2010-11"
"La Salle","Atlantic 10",28376,"2010-11"
"Lafayette","Patriot",28377,"2010-11"
"Lamar University","Southland",28378,"2010-11"
"Lehigh","Patriot",28379,"2010-11"
"Liberty","ASUN",28380,"2010-11"
"Lipscomb","ASUN",28589,"2010-11"
"Little Rock","Sun Belt",28259,"2010-11"
"Long Beach St.","Big West",28282,"2010-11"
"Longwood","Big South",28382,"2010-11"
"Louisiana","Sun Belt",28514,"2010-11"
"Louisiana Tech","C-USA",28384,"2010-11"
"Louisville","ACC",28385,"2010-11"
"Loyola Chicago","MVC",28388,"2010-11"
"Loyola Maryland","Patriot",28386,"2010-11"
"Maine","America East",28389,"2010-11"
"Manhattan","MAAC",28390,"2010-11"
"Marist","MAAC",28391,"2010-11"
"Marquette","Big East",28392,"2010-11"
"Marshall","C-USA",28393,"2010-11"
"Maryland","Big Ten",28395,"2010-11"
"Massachusetts","Atlantic 10",28397,"2010-11"
"McNeese","Southland",28398,"2010-11"
"Memphis","AAC",28399,"2010-11"
"Mercer","SoCon",28400,"2010-11"
"Miami (FL)","ACC",28402,"2010-11"
"Miami (OH)","MAC",28401,"2010-11"
"Michigan","Big Ten",28404,"2010-11"
"Michigan St.","Big Ten",28403,"2010-11"
"Middle Tenn.","C-USA",28405,"2010-11"
"Milwaukee","Horizon",28567,"2010-11"
"Minnesota","Big Ten",28406,"2010-11"
"Mississippi St.","SEC",28407,"2010-11"
"Mississippi Val.","SWAC",28408,"2010-11"
"Missouri","SEC",28410,"2010-11"
"Missouri St.","MVC",28512,"2010-11"
"Monmouth","MAAC",28411,"2010-11"
"Montana","Big Sky",28413,"2010-11"
"Montana St.","Big Sky",28412,"2010-11"
"Morehead St.","OVC",28414,"2010-11"
"Morgan St.","MEAC",28415,"2010-11"
"Mount St. Mary's","NEC",28416,"2010-11"
"Murray St.","OVC",28417,"2010-11"
"N.C. A&T","MEAC",28434,"2010-11"
"N.C. Central","MEAC",28435,"2010-11"
"NC State","ACC",28436,"2010-11"
"NIU","MAC",28444,"2010-11"
"NJIT","ASUN",28427,"2010-11"
"Navy","Patriot",28541,"2010-11"
"Nebraska","Big Ten",28423,"2010-11"
"Nevada","MWC",28425,"2010-11"
"New Hampshire","America East",28426,"2010-11"
"New Mexico","MWC",28429,"2010-11"
"New Mexico St.","WAC",28428,"2010-11"
"Niagara","MAAC",28431,"2010-11"
"Nicholls","Southland",28432,"2010-11"
"Norfolk St.","MEAC",28433,"2010-11"
"North Carolina","ACC",28419,"2010-11"
"North Dakota","Summit League",28438,"2010-11"
"North Dakota St.","Summit League",28437,"2010-11"
"North Florida","ASUN",28583,"2010-11"
"North Texas","C-USA",28439,"2010-11"
"Northeastern","CAA",28441,"2010-11"
"Northern Ariz.","Big Sky",28442,"2010-11"
"Northern Colo.","Big Sky",28443,"2010-11"
"Northwestern","Big Ten",28447,"2010-11"
"Northwestern St.","Southland",28446,"2010-11"
"Notre Dame","ACC",28448,"2010-11"
"Oakland","Horizon",28449,"2010-11"
"Ohio","MAC",28451,"2010-11"
"Ohio St.","Big Ten",28450,"2010-11"
"Oklahoma","Big 12",28453,"2010-11"
"Oklahoma St.","Big 12",28452,"2010-11"
"Old Dominion","C-USA",28454,"2010-11"
"Ole Miss","SEC",28409,"2010-11"
"Oral Roberts","Summit League",28455,"2010-11"
"Oregon","Pac-12",28457,"2010-11"
"Oregon St.","Pac-12",28456,"2010-11"
"Pacific","WCC",28458,"2010-11"
"Penn","Ivy League",28461,"2010-11"
"Penn St.","Big Ten",28460,"2010-11"
"Pepperdine","WCC",28462,"2010-11"
"Pittsburgh","ACC",28463,"2010-11"
"Portland","WCC",28465,"2010-11"
"Portland St.","Big Sky",28464,"2010-11"
"Prairie View","SWAC",28466,"2010-11"
"Presbyterian","Big South",28578,"2010-11"
"Princeton","Ivy League",28467,"2010-11"
"Providence","Big East",28468,"2010-11"
"Purdue","Big Ten",28469,"2010-11"
"Purdue Fort Wayne","Summit League",28364,"2010-11"
"Quinnipiac","MAAC",28470,"2010-11"
"Radford","Big South",28471,"2010-11"
"Rhode Island","Atlantic 10",28472,"2010-11"
"Rice","C-USA",28473,"2010-11"
"Richmond","Atlantic 10",28474,"2010-11"
"Rider","MAAC",28475,"2010-11"
"Robert Morris","NEC",28476,"2010-11"
"Rutgers","Big Ten",28477,"2010-11"
"SFA","Southland",28516,"2010-11"
"SIUE","OVC",28507,"2010-11"
"SMU","AAC",28508,"2010-11"
"Sacramento St.","Big Sky",28284,"2010-11"
"Sacred Heart","NEC",28478,"2010-11"
"Saint Francis (PA)","NEC",28481,"2010-11"
"Saint Joseph's","Atlantic 10",28483,"2010-11"
"Saint Louis","Atlantic 10",28484,"2010-11"
"Saint Mary's (CA)","WCC",28485,"2010-11"
"Saint Peter's","MAAC",28486,"2010-11"
"Sam Houston","Southland",28487,"2010-11"
"Samford","SoCon",28488,"2010-11"
"San Diego","WCC",28490,"2010-11"
"San Diego St.","MWC",28489,"2010-11"
"San Francisco","WCC",28491,"2010-11"
"San Jose St.","MWC",28492,"2010-11"
"Santa Clara","WCC",28493,"2010-11"
"Savannah St.","MEAC",28494,"2010-11"
"Seattle U","WAC",28579,"2010-11"
"Seton Hall","Big East",28495,"2010-11"
"Siena","MAAC",28496,"2010-11"
"South Alabama","Sun Belt",28497,"2010-11"
"South Carolina","SEC",28499,"2010-11"
"South Carolina St.","MEAC",28498,"2010-11"
"South Dakota","Summit League",28501,"2010-11"
"South Dakota St.","Summit League",28500,"2010-11"
"South Fla.","AAC",28502,"2010-11"
"Southeast Mo. St.","OVC",28503,"2010-11"
"Southeastern La.","Southland",28504,"2010-11"
"Southern California","Pac-12",28505,"2010-11"
"Southern Ill.","MVC",28506,"2010-11"
"Southern Miss.","C-USA",28509,"2010-11"
"Southern U.","SWAC",28510,"2010-11"
"Southern Utah","Big Sky",28511,"2010-11"
"St. Bonaventure","Atlantic 10",28479,"2010-11"
"St. Francis Brooklyn","NEC",28480,"2010-11"
"St. John's (NY)","Big East",28482,"2010-11"
"Stanford","Pac-12",28515,"2010-11"
"Stetson","ASUN",28517,"2010-11"
"Stony Brook","America East",28518,"2010-11"
"Syracuse","ACC",28519,"2010-11"
"TCU","Big 12",28527,"2010-11"
"Temple","AAC",28520,"2010-11"
"Tennessee","SEC",28524,"2010-11"
"Tennessee St.","OVC",28521,"2010-11"
"Tennessee Tech","OVC",28522,"2010-11"
"Texas","Big 12",28531,"2010-11"
"Texas A&M","SEC",28526,"2010-11"
"Texas Southern","SWAC",28528,"2010-11"
"Texas St.","Sun Belt",28513,"2010-11"
"Texas Tech","Big 12",28529,"2010-11"
"The Citadel","SoCon",28299,"2010-11"
"Toledo","MAC",28534,"2010-11"
"Towson","CAA",28535,"2010-11"
"Troy","Sun Belt",28536,"2010-11"
"Tulane","AAC",28537,"2010-11"
"Tulsa","AAC",28538,"2010-11"
"UAB","C-USA",28250,"2010-11"
"UAlbany","America East",28251,"2010-11"
"UC Davis","Big West",28287,"2010-11"
"UC Irvine","Big West",28288,"2010-11"
"UC Riverside","Big West",28290,"2010-11"
"UC Santa Barbara","Big West",28285,"2010-11"
"UCF","AAC",28295,"2010-11"
"UCLA","Pac-12",28289,"2010-11"
"UConn","AAC",28307,"2010-11"
"UIC","Horizon",28361,"2010-11"
"ULM","Sun Belt",28440,"2010-11"
"UMBC","America East",28394,"2010-11"
"UMES","MEAC",28396,"2010-11"
"UNC Asheville","Big South",28418,"2010-11"
"UNC Greensboro","SoCon",28421,"2010-11"
"UNCW","CAA",28422,"2010-11"
"UNI","MVC",28445,"2010-11"
"UNLV","MWC",28424,"2010-11"
"USC Upstate","Big South",28585,"2010-11"
"UT Arlington","Sun Belt",28530,"2010-11"
"UT Martin","OVC",28525,"2010-11"
"UTEP","C-USA",28532,"2010-11"
"UTRGV","WAC",28459,"2010-11"
"UTSA","C-USA",28533,"2010-11"
"Utah","Pac-12",28543,"2010-11"
"Utah St.","MWC",28542,"2010-11"
"Utah Valley","WAC",28591,"2010-11"
"VCU","Atlantic 10",28548,"2010-11"
"VMI","SoCon",28549,"2010-11"
"Valparaiso","MVC",28544,"2010-11"
"Vanderbilt","SEC",28545,"2010-11"
"Vermont","America East",28546,"2010-11"
"Villanova","Big East",28547,"2010-11"
"Virginia","ACC",28551,"2010-11"
"Virginia Tech","ACC",28550,"2010-11"
"Wagner","NEC",28552,"2010-11"
"Wake Forest","ACC",28553,"2010-11"
"Washington","Pac-12",28555,"2010-11"
"Washington St.","Pac-12",28554,"2010-11"
"Weber St.","Big Sky",28556,"2010-11"
"West Virginia","Big 12",28557,"2010-11"
"Western Caro.","SoCon",28558,"2010-11"
"Western Ill.","Summit League",28559,"2010-11"
"Western Ky.","C-USA",28560,"2010-11"
"Western Mich.","MAC",28561,"2010-11"
"Wichita St.","AAC",28562,"2010-11"
"William & Mary","CAA",28563,"2010-11"
"Winthrop","Big South",28564,"2010-11"
"Wisconsin","Big Ten",28566,"2010-11"
"Wofford","SoCon",28584,"2010-11"
"Wright St.","Horizon",28568,"2010-11"
"Wyoming","MWC",28569,"2010-11"
"Xavier","Big East",28570,"2010-11"
"Yale","Ivy League",28571,"2010-11"
"Youngstown St.","Horizon",28572,"2010-11"
"A&M-Corpus Christi","Southland",51431,"2009-10"
"Air Force","MWC",51381,"2009-10"
"Akron","MAC",51088,"2009-10"
"Alabama","SEC",51091,"2009-10"
"Alabama A&M","SWAC",51089,"2009-10"
"Alabama St.","SWAC",51090,"2009-10"
"Alcorn","SWAC",51094,"2009-10"
"American","Patriot",51095,"2009-10"
"App State","Sun Belt",51096,"2009-10"
"Arizona","Pac-12",51098,"2009-10"
"Arizona St.","Pac-12",51097,"2009-10"
"Ark.-Pine Bluff","SWAC",51423,"2009-10"
"Arkansas","SEC",51100,"2009-10"
"Arkansas St.","Sun Belt",51099,"2009-10"
"Army West Point","Patriot",51382,"2009-10"
"Auburn","SEC",51102,"2009-10"
"Austin Peay","OVC",51103,"2009-10"
"BYU","WCC",51114,"2009-10"
"Ball St.","MAC",51104,"2009-10"
"Baylor","Big 12",51106,"2009-10"
"Belmont","OVC",51429,"2009-10"
"Bethune-Cookman","MEAC",51107,"2009-10"
"Binghamton","America East",51108,"2009-10"
"Boise St.","MWC",51109,"2009-10"
"Boston College","ACC",51110,"2009-10"
"Boston U.","Patriot",51111,"2009-10"
"Bowling Green","MAC",51112,"2009-10"
"Bradley","MVC",51113,"2009-10"
"Brown","Ivy League",51115,"2009-10"
"Bryant","NEC",51116,"2009-10"
"Bucknell","Patriot",51117,"2009-10"
"Buffalo","MAC",51118,"2009-10"
"Butler","Big East",51119,"2009-10"
"CSU Bakersfield","WAC",51121,"2009-10"
"CSUN","Big West",51125,"2009-10"
"Cal Poly","Big West",51120,"2009-10"
"Cal St. Fullerton","Big West",51123,"2009-10"
"California","Pac-12",51128,"2009-10"
"Campbell","Big South",51133,"2009-10"
"Canisius","MAAC",51134,"2009-10"
"Central Ark.","Southland",51416,"2009-10"
"Central Conn. St.","NEC",51136,"2009-10"
"Central Mich.","MAC",51138,"2009-10"
"Charleston So.","Big South",51105,"2009-10"
"Charlotte","C-USA",51262,"2009-10"
"Chattanooga","SoCon",51365,"2009-10"
"Chicago St.","WAC",51139,"2009-10"
"Cincinnati","AAC",51140,"2009-10"
"Clemson","ACC",51142,"2009-10"
"Cleveland St.","Horizon",51143,"2009-10"
"Coastal Carolina","Sun Belt",51144,"2009-10"
"Col. of Charleston","CAA",51417,"2009-10"
"Colgate","Patriot",51145,"2009-10"
"Colorado","Pac-12",51147,"2009-10"
"Colorado St.","MWC",51146,"2009-10"
"Columbia","Ivy League",51148,"2009-10"
"Coppin St.","MEAC",51150,"2009-10"
"Cornell","Ivy League",51151,"2009-10"
"Creighton","Big East",51152,"2009-10"
"Dartmouth","Ivy League",51153,"2009-10"
"Davidson","Atlantic 10",51154,"2009-10"
"Dayton","Atlantic 10",51155,"2009-10"
"DePaul","Big East",51156,"2009-10"
"Delaware","CAA",51158,"2009-10"
"Delaware St.","MEAC",51157,"2009-10"
"Denver","Summit League",51159,"2009-10"
"Detroit Mercy","Horizon",51160,"2009-10"
"Drake","MVC",51161,"2009-10"
"Drexel","CAA",51162,"2009-10"
"Duke","ACC",51163,"2009-10"
"Duquesne","Atlantic 10",51164,"2009-10"
"ETSU","SoCon",51166,"2009-10"
"East Carolina","AAC",51165,"2009-10"
"Eastern Ill.","OVC",51167,"2009-10"
"Eastern Ky.","OVC",51168,"2009-10"
"Eastern Mich.","MAC",51169,"2009-10"
"Eastern Wash.","Big Sky",51170,"2009-10"
"Elon","CAA",51418,"2009-10"
"Evansville","MVC",51171,"2009-10"
"FGCU","ASUN",51433,"2009-10"
"FIU","C-USA",51176,"2009-10"
"Fairfield","MAAC",51172,"2009-10"
"Fairleigh Dickinson","NEC",51173,"2009-10"
"Fla. Atlantic","C-USA",51175,"2009-10"
"Florida","SEC",51178,"2009-10"
"Florida A&M","MEAC",51174,"2009-10"
"Florida St.","ACC",51177,"2009-10"
"Fordham","Atlantic 10",51179,"2009-10"
"Fresno St.","MWC",51122,"2009-10"
"Furman","SoCon",51180,"2009-10"
"Ga. Southern","Sun Belt",51184,"2009-10"
"Gardner-Webb","Big South",51419,"2009-10"
"George Mason","Atlantic 10",51181,"2009-10"
"George Washington","Atlantic 10",51182,"2009-10"
"Georgetown","Big East",51183,"2009-10"
"Georgia","SEC",51187,"2009-10"
"Georgia St.","Sun Belt",51185,"2009-10"
"Georgia Tech","ACC",51186,"2009-10"
"Gonzaga","WCC",51188,"2009-10"
"Grambling","SWAC",51189,"2009-10"
"Green Bay","Horizon",51408,"2009-10"
"Hampton","Big South",51190,"2009-10"
"Hartford","America East",51191,"2009-10"
"Harvard","Ivy League",51192,"2009-10"
"Hawaii","Big West",51193,"2009-10"
"High Point","Big South",51430,"2009-10"
"Hofstra","CAA",51194,"2009-10"
"Holy Cross","Patriot",51195,"2009-10"
"Houston","AAC",51197,"2009-10"
"Houston Christian","Southland",51196,"2009-10"
"Howard","MEAC",51198,"2009-10"
"IUPUI","Horizon",51424,"2009-10"
"Idaho","Big Sky",51200,"2009-10"
"Idaho St.","Big Sky",51199,"2009-10"
"Illinois","Big Ten",51202,"2009-10"
"Illinois St.","MVC",51201,"2009-10"
"Indiana","Big Ten",51205,"2009-10"
"Indiana St.","MVC",51204,"2009-10"
"Iona","MAAC",51207,"2009-10"
"Iowa","Big Ten",51209,"2009-10"
"Iowa St.","Big 12",51208,"2009-10"
"Jackson St.","SWAC",51210,"2009-10"
"Jacksonville","ASUN",51212,"2009-10"
"Jacksonville St.","OVC",51211,"2009-10"
"James Madison","CAA",51213,"2009-10"
"Kansas","Big 12",51215,"2009-10"
"Kansas City","WAC",51425,"2009-10"
"Kansas St.","Big 12",51214,"2009-10"
"Kennesaw St.","ASUN",51420,"2009-10"
"Kent St.","MAC",51216,"2009-10"
"Kentucky","SEC",51217,"2009-10"
"LIU","NEC",51223,"2009-10"
"LMU (CA)","WCC",51229,"2009-10"
"LSU","SEC",51225,"2009-10"
"La Salle","Atlantic 10",51218,"2009-10"
"Lafayette","Patriot",51219,"2009-10"
"Lamar University","Southland",51220,"2009-10"
"Lehigh","Patriot",51221,"2009-10"
"Liberty","ASUN",51222,"2009-10"
"Lipscomb","ASUN",51432,"2009-10"
"Little Rock","Sun Belt",51101,"2009-10"
"Long Beach St.","Big West",51124,"2009-10"
"Longwood","Big South",51224,"2009-10"
"Louisiana","Sun Belt",51356,"2009-10"
"Louisiana Tech","C-USA",51226,"2009-10"
"Louisville","ACC",51227,"2009-10"
"Loyola Chicago","MVC",51230,"2009-10"
"Loyola Maryland","Patriot",51228,"2009-10"
"Maine","America East",51231,"2009-10"
"Manhattan","MAAC",51232,"2009-10"
"Marist","MAAC",51233,"2009-10"
"Marquette","Big East",51234,"2009-10"
"Marshall","C-USA",51235,"2009-10"
"Maryland","Big Ten",51237,"2009-10"
"Massachusetts","Atlantic 10",51239,"2009-10"
"McNeese","Southland",51240,"2009-10"
"Memphis","AAC",51241,"2009-10"
"Mercer","SoCon",51242,"2009-10"
"Miami (FL)","ACC",51244,"2009-10"
"Miami (OH)","MAC",51243,"2009-10"
"Michigan","Big Ten",51246,"2009-10"
"Michigan St.","Big Ten",51245,"2009-10"
"Middle Tenn.","C-USA",51247,"2009-10"
"Milwaukee","Horizon",51410,"2009-10"
"Minnesota","Big Ten",51248,"2009-10"
"Mississippi St.","SEC",51249,"2009-10"
"Mississippi Val.","SWAC",51250,"2009-10"
"Missouri","SEC",51252,"2009-10"
"Missouri St.","MVC",51354,"2009-10"
"Monmouth","MAAC",51253,"2009-10"
"Montana","Big Sky",51255,"2009-10"
"Montana St.","Big Sky",51254,"2009-10"
"Morehead St.","OVC",51256,"2009-10"
"Morgan St.","MEAC",51257,"2009-10"
"Mount St. Mary's","NEC",51258,"2009-10"
"Murray St.","OVC",51259,"2009-10"
"N.C. A&T","MEAC",51276,"2009-10"
"N.C. Central","MEAC",51277,"2009-10"
"NC State","ACC",51278,"2009-10"
"NIU","MAC",51286,"2009-10"
"NJIT","ASUN",51269,"2009-10"
"Navy","Patriot",51383,"2009-10"
"Nebraska","Big Ten",51265,"2009-10"
"Nevada","MWC",51267,"2009-10"
"New Hampshire","America East",51268,"2009-10"
"New Mexico","MWC",51271,"2009-10"
"New Mexico St.","WAC",51270,"2009-10"
"New Orleans","Southland",51272,"2009-10"
"Niagara","MAAC",51273,"2009-10"
"Nicholls","Southland",51274,"2009-10"
"Norfolk St.","MEAC",51275,"2009-10"
"North Carolina","ACC",51261,"2009-10"
"North Dakota","Summit League",51280,"2009-10"
"North Dakota St.","Summit League",51279,"2009-10"
"North Florida","ASUN",51426,"2009-10"
"North Texas","C-USA",51281,"2009-10"
"Northeastern","CAA",51283,"2009-10"
"Northern Ariz.","Big Sky",51284,"2009-10"
"Northern Colo.","Big Sky",51285,"2009-10"
"Northwestern","Big Ten",51289,"2009-10"
"Northwestern St.","Southland",51288,"2009-10"
"Notre Dame","ACC",51290,"2009-10"
"Oakland","Horizon",51291,"2009-10"
"Ohio","MAC",51293,"2009-10"
"Ohio St.","Big Ten",51292,"2009-10"
"Oklahoma","Big 12",51295,"2009-10"
"Oklahoma St.","Big 12",51294,"2009-10"
"Old Dominion","C-USA",51296,"2009-10"
"Ole Miss","SEC",51251,"2009-10"
"Oral Roberts","Summit League",51297,"2009-10"
"Oregon","Pac-12",51299,"2009-10"
"Oregon St.","Pac-12",51298,"2009-10"
"Pacific","WCC",51300,"2009-10"
"Penn","Ivy League",51303,"2009-10"
"Penn St.","Big Ten",51302,"2009-10"
"Pepperdine","WCC",51304,"2009-10"
"Pittsburgh","ACC",51305,"2009-10"
"Portland","WCC",51307,"2009-10"
"Portland St.","Big Sky",51306,"2009-10"
"Prairie View","SWAC",51308,"2009-10"
"Presbyterian","Big South",51421,"2009-10"
"Princeton","Ivy League",51309,"2009-10"
"Providence","Big East",51310,"2009-10"
"Purdue","Big Ten",51311,"2009-10"
"Purdue Fort Wayne","Summit League",51206,"2009-10"
"Quinnipiac","MAAC",51312,"2009-10"
"Radford","Big South",51313,"2009-10"
"Rhode Island","Atlantic 10",51314,"2009-10"
"Rice","C-USA",51315,"2009-10"
"Richmond","Atlantic 10",51316,"2009-10"
"Rider","MAAC",51317,"2009-10"
"Robert Morris","NEC",51318,"2009-10"
"Rutgers","Big Ten",51319,"2009-10"
"SFA","Southland",51358,"2009-10"
"SIUE","OVC",51349,"2009-10"
"SMU","AAC",51350,"2009-10"
"Sacramento St.","Big Sky",51126,"2009-10"
"Sacred Heart","NEC",51320,"2009-10"
"Saint Francis (PA)","NEC",51323,"2009-10"
"Saint Joseph's","Atlantic 10",51325,"2009-10"
"Saint Louis","Atlantic 10",51326,"2009-10"
